pozo,instancia,t_min,p_antes_choke,p_arbol,p_anular,p_gaslift,t_despues_choke,etiqueta
WELL-00024,WELL-00024_20160911063934,75.5,26.30208,254.7865,253.1118,122.1023,56.7121,transitorio
WELL-00024,WELL-00024_20160911063934,76.0,36.57986,254.7865,253.1118,122.1008,56.69891,transitorio
WELL-00024,WELL-00024_20160911063934,76.5,31.26736,254.7865,253.1118,122.0992,56.68572,transitorio
WELL-00024,WELL-00024_20160911063934,77.0,36.19792,254.6777,253.2205,122.0977,56.67253,transitorio
WELL-00024,WELL-00024_20160911063934,77.5,32.5868,254.8807,253.351,122.0961,56.65934,transitorio
WELL-00024,WELL-00024_20160911063934,78.0,35.53819,254.8082,253.351,122.0946,56.64615,transitorio
WELL-00024,WELL-00024_20160911063934,78.5,32.63889,254.7865,253.264,122.093,56.63296,transitorio
WELL-00024,WELL-00024_20160911063934,79.0,32.84722,254.8734,253.351,122.0915,56.61788,transitorio
WELL-00024,WELL-00024_20160911063934,79.5,28.88889,254.569,253.3293,122.09,56.59052,transitorio
WELL-00024,WELL-00024_20160911063934,80.0,28.26389,254.743,253.1118,122.0884,56.56317,transitorio
WELL-00024,WELL-00024_20160911063934,80.5,39.13194,254.656,253.2423,122.0869,56.53581,transitorio
WELL-00024,WELL-00024_20160911063934,81.0,34.39236,254.7865,253.4598,122.0853,56.56095,transitorio
WELL-00024,WELL-00024_20160911063934,81.5,34.69329,254.7865,253.351,122.0838,56.59658,transitorio
WELL-00024,WELL-00024_20160911063934,82.0,35.7118,254.7865,253.1118,122.0822,56.63222,transitorio
WELL-00024,WELL-00024_20160911063934,82.5,35.52083,254.7865,253.351,122.0807,56.66785,transitorio
WELL-00024,WELL-00024_20160911063934,83.0,33.48958,254.5907,253.351,122.0791,56.70349,transitorio
WELL-00024,WELL-00024_20160911063934,83.5,29.32292,254.7865,253.2205,122.0776,56.73912,transitorio
WELL-00024,WELL-00024_20160911063934,84.0,30.69444,254.5472,253.1444,122.076,56.73807,transitorio
WELL-00024,WELL-00024_20160911063934,84.5,33.99305,254.7865,253.1118,122.0745,56.70032,transitorio
WELL-00024,WELL-00024_20160911063934,85.0,32.20486,254.5472,253.264,122.073,56.66257,transitorio
WELL-00024,WELL-00024_20160911063934,85.5,30.79861,254.656,253.351,122.0714,56.62483,transitorio
WELL-00024,WELL-00024_20160911063934,86.0,36.31944,254.7865,253.1553,122.0699,56.58708,transitorio
WELL-00024,WELL-00024_20160911063934,86.5,36.54514,254.7865,253.2423,122.0683,56.54933,transitorio
WELL-00024,WELL-00024_20160911063934,87.0,32.41319,254.7865,253.351,122.0668,56.51159,transitorio
WELL-00024,WELL-00024_20160911063934,87.5,33.19444,254.6233,253.264,122.0652,56.47384,transitorio
WELL-00024,WELL-00024_20160911063934,88.0,32.09201,254.7865,253.1118,122.0637,56.43609,transitorio
WELL-00024,WELL-00024_20160911063934,88.5,31.16319,254.743,253.1118,122.0621,56.39835,transitorio
WELL-00024,WELL-00024_20160911063934,89.0,31.77083,254.5472,253.2967,122.0606,56.39938,transitorio
WELL-00024,WELL-00024_20160911063934,89.5,39.40972,254.7865,253.1118,122.0591,56.40318,transitorio
WELL-00024,WELL-00024_20160911063934,90.0,35.50347,254.7865,253.1118,122.0575,56.40699,transitorio
WELL-00024,WELL-00024_20160911063934,90.5,32.59549,254.7865,253.351,122.056,56.41079,transitorio
WELL-00024,WELL-00024_20160911063934,91.0,28.73264,254.6777,253.2423,122.0544,56.41459,transitorio
WELL-00024,WELL-00024_20160911063934,91.5,34.75116,254.5472,253.1118,122.0529,56.4184,transitorio
WELL-00024,WELL-00024_20160911063934,92.0,29.16667,254.6125,253.1118,122.0513,56.4222,transitorio
WELL-00024,WELL-00024_20160911063934,92.5,30.85069,254.7647,253.3293,122.0498,56.42601,transitorio
WELL-00024,WELL-00024_20160911063934,93.0,29.75694,254.7865,253.264,122.0492,56.42981,transitorio
WELL-00024,WELL-00024_20160911063934,93.5,32.43924,254.5472,253.351,122.0518,56.43361,transitorio
WELL-00024,WELL-00024_20160911063934,94.0,34.7743,254.7865,253.351,122.0544,56.43742,transitorio
WELL-00024,WELL-00024_20160911063934,94.5,33.2118,254.7865,253.1553,122.0571,56.44122,transitorio
WELL-00024,WELL-00024_20160911063934,95.0,32.5,254.6777,253.2205,122.0597,56.44503,transitorio
WELL-00024,WELL-00024_20160911063934,95.5,33.54166,254.8517,253.1118,122.0623,56.44883,transitorio
WELL-00024,WELL-00024_20160911063934,96.0,31.18055,254.7865,253.1118,122.0649,56.45263,transitorio
WELL-00024,WELL-00024_20160911063934,96.5,32.41319,254.7865,253.177,122.0675,56.45644,transitorio
WELL-00024,WELL-00024_20160911063934,97.0,32.15857,254.7865,253.1118,122.0701,56.46024,transitorio
WELL-00024,WELL-00024_20160911063934,97.5,32.47685,254.743,253.1118,122.0727,56.46404,transitorio
WELL-00024,WELL-00024_20160911063934,98.0,32.13541,254.569,253.3293,122.0753,56.46785,transitorio
WELL-00024,WELL-00024_20160911063934,98.5,34.13194,254.7103,253.1988,122.0779,56.47165,transitorio
WELL-00024,WELL-00024_20160911063934,99.0,32.25694,254.6995,253.1118,122.0806,56.47546,transitorio
WELL-00024,WELL-00024_20160911063934,99.5,30.2691,254.569,253.1118,122.0832,56.47926,transitorio
WELL-00024,WELL-00024_20160911063934,100.0,36.6493,254.7865,253.3075,122.0858,56.48306,transitorio
WELL-00024,WELL-00024_20160911063934,100.5,33.94097,254.7865,253.2423,122.0884,56.49199,transitorio
WELL-00024,WELL-00024_20160911063934,101.0,30.625,254.7865,253.351,122.091,56.52143,transitorio
WELL-00024,WELL-00024_20160911063934,101.5,30.59028,254.5472,253.1118,122.0936,56.55087,transitorio
WELL-00024,WELL-00024_20160911063934,102.0,32.34375,254.7865,253.1553,122.0962,56.58031,transitorio
WELL-00024,WELL-00024_20160911063934,102.5,30.76389,254.7865,253.1118,122.0988,56.60975,transitorio
WELL-00024,WELL-00024_20160911063934,103.0,32.8125,254.7865,253.1988,122.1015,56.61127,transitorio
WELL-00024,WELL-00024_20160911063934,103.5,35.85069,254.7575,253.1988,122.1041,56.59417,transitorio
WELL-00024,WELL-00024_20160911063934,104.0,33.88889,254.569,253.351,122.1067,56.57707,transitorio
WELL-00024,WELL-00024_20160911063934,104.5,34.84375,254.5907,253.1553,122.1093,56.55997,transitorio
WELL-00024,WELL-00024_20160911063934,105.0,33.44618,254.7865,253.1118,122.1119,56.54288,transitorio
WELL-00024,WELL-00024_20160911063934,105.5,35.0,254.6125,253.1118,122.1145,56.52578,transitorio
WELL-00024,WELL-00024_20160911063934,106.0,32.29166,254.7865,253.351,122.1171,56.50868,transitorio
WELL-00024,WELL-00024_20160911063934,106.5,34.1493,254.6995,253.3184,122.1197,56.49158,transitorio
WELL-00024,WELL-00024_20160911063934,107.0,38.28125,254.7865,253.1118,122.1224,56.47448,transitorio
WELL-00024,WELL-00024_20160911063934,107.5,35.34722,254.6451,253.1553,122.125,56.45738,transitorio
WELL-00024,WELL-00024_20160911063934,108.0,34.07986,254.7865,253.1335,122.1276,56.44028,transitorio
WELL-00024,WELL-00024_20160911063934,108.5,29.44444,254.7865,253.1118,122.1302,56.42319,transitorio
WELL-00024,WELL-00024_20160911063934,109.0,32.2743,254.7067,253.2713,122.1328,56.40609,transitorio
WELL-00024,WELL-00024_20160911063934,109.5,33.76736,254.5472,253.1118,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,110.0,31.02431,254.7865,253.1118,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,110.5,32.08333,254.9169,253.1118,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,111.0,37.65625,254.7865,253.1553,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,111.5,27.81395,255.0039,253.3293,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,112.0,28.89902,254.945,253.351,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,112.5,29.98409,254.8616,253.351,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,113.0,29.6875,254.7538,253.351,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,113.5,36.47569,254.7865,253.1915,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,114.0,35.85069,254.6125,253.351,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,114.5,32.17014,254.7865,253.2205,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,115.0,35.92014,254.5907,253.3075,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,115.5,36.11111,254.5472,253.1118,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,116.0,29.94792,254.6469,253.2115,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,116.5,36.38889,254.7212,253.177,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,117.0,32.70833,254.7865,253.351,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,117.5,27.70833,254.7865,253.177,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,118.0,33.22917,254.7865,253.1118,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,118.5,32.25694,254.5907,253.1553,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,119.0,36.45833,254.7647,253.351,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,119.5,31.35416,254.7865,253.1118,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,120.0,30.81597,254.7865,253.1118,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,120.5,35.59028,254.7865,253.1335,122.1354,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,121.0,36.07639,254.7865,253.351,122.1333,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,121.5,34.6441,254.7865,253.2423,122.1261,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,122.0,33.81944,254.9604,253.2858,122.1189,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,122.5,34.29253,254.627,253.1118,122.1117,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,123.0,32.32639,254.8517,253.351,122.1045,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,123.5,37.8993,254.7865,253.2423,122.0973,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,124.0,32.29166,254.7865,253.3075,122.0902,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,124.5,32.14699,254.7865,253.3293,122.083,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,125.0,36.19791,254.8626,253.351,122.0758,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,125.5,32.20486,254.7865,253.351,122.0686,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,126.0,33.94097,254.7865,253.351,122.0614,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,126.5,33.42014,254.7865,253.351,122.0542,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,127.0,35.50347,254.7865,253.1118,122.0471,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,127.5,34.20139,254.8517,253.177,122.0399,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,128.0,37.76041,254.7865,253.1118,122.0327,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,128.5,33.15972,255.0039,253.1118,122.0255,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,129.0,33.42014,254.7865,253.351,122.0183,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,129.5,33.63715,254.7865,253.2205,122.0111,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,130.0,30.12153,254.7865,253.351,122.0039,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,130.5,33.42014,254.7865,253.351,121.9968,56.39583,transitorio
WELL-00024,WELL-00024_20160911063934,131.0,33.50694,254.7865,253.3184,121.9896,56.39423,transitorio
WELL-00024,WELL-00024_20160911063934,131.5,32.8993,254.5472,253.1118,121.9824,56.38225,transitorio
WELL-00024,WELL-00024_20160911063934,132.0,33.76736,254.7865,253.351,121.9752,56.37026,transitorio
WELL-00024,WELL-00024_20160911063934,132.5,30.34722,254.7865,253.351,121.968,56.35828,transitorio
WELL-00024,WELL-00024_20160911063934,133.0,30.59028,254.7865,253.2205,121.9681,56.34629,transitorio
WELL-00024,WELL-00024_20160911063934,133.5,36.23264,254.7865,253.1118,122.0155,56.33431,transitorio
WELL-00024,WELL-00024_20160911063934,134.0,35.46875,254.7865,253.3293,122.0628,56.32233,transitorio
WELL-00024,WELL-00024_20160911063934,134.5,31.57986,254.7865,253.1553,122.1102,56.31034,transitorio
WELL-00024,WELL-00024_20160911063934,135.0,36.875,254.7865,253.1988,122.1244,56.29836,transitorio
WELL-00024,WELL-00024_20160911063934,135.5,30.22569,254.7865,253.351,122.1007,56.28638,transitorio
WELL-00024,WELL-00024_20160911063934,136.0,31.00694,254.7865,253.3075,122.077,56.27439,transitorio
WELL-00024,WELL-00024_20160911063934,136.5,31.11111,254.7865,253.1118,122.0533,56.26241,transitorio
WELL-00024,WELL-00024_20160911063934,137.0,,,,,,transitorio
WELL-00024,WELL-00024_20160911063934,137.5,,,,,,transitorio
WELL-00024,WELL-00024_20160911063934,138.0,,,,,,transitorio
WELL-00024,WELL-00024_20160911063934,138.5,,,,,,transitorio
WELL-00024,WELL-00024_20160911063934,139.0,34.61805,254.6342,253.1988,122.0496,56.28727,transitorio
WELL-00024,WELL-00024_20160911063934,139.5,31.59722,254.6233,253.1988,122.0512,56.33204,transitorio
WELL-00024,WELL-00024_20160911063934,140.0,34.86111,254.7865,253.351,122.0528,56.37681,transitorio
WELL-00024,WELL-00024_20160911063934,140.5,32.65625,254.7212,253.1553,122.0544,56.42157,transitorio
WELL-00024,WELL-00024_20160911063934,141.0,35.01736,254.6777,253.2205,122.056,56.42982,transitorio
WELL-00024,WELL-00024_20160911063934,141.5,33.31597,254.7538,253.264,122.0576,56.41014,transitorio
WELL-00024,WELL-00024_20160911063934,142.0,33.76736,254.5472,253.1118,122.0592,56.39045,transitorio
WELL-00024,WELL-00024_20160911063934,142.5,29.84375,254.7865,253.177,122.0608,56.37077,transitorio
WELL-00024,WELL-00024_20160911063934,143.0,33.85416,254.5472,253.3075,122.0624,56.35109,transitorio
WELL-00024,WELL-00024_20160911063934,143.5,30.90278,254.7865,253.1118,122.064,56.33141,transitorio
WELL-00024,WELL-00024_20160911063934,144.0,34.4618,254.7865,253.1988,122.0657,56.31172,transitorio
WELL-00024,WELL-00024_20160911063934,144.5,31.77083,254.7865,253.1988,122.0673,56.29204,transitorio
WELL-00024,WELL-00024_20160911063934,145.0,35.32986,254.7865,253.3293,122.0689,56.27236,transitorio
WELL-00024,WELL-00024_20160911063934,145.5,34.20139,254.7865,253.1553,122.0705,56.25267,transitorio
WELL-00024,WELL-00024_20160911063934,146.0,33.89757,254.5472,253.2205,122.0721,56.23299,transitorio
WELL-00024,WELL-00024_20160911063934,146.5,30.12153,254.7865,253.2858,122.0737,56.2155,transitorio
WELL-00024,WELL-00024_20160911063934,147.0,28.38542,254.7865,253.351,122.0753,56.21774,transitorio
WELL-00024,WELL-00024_20160911063934,147.5,35.90856,254.6125,253.2858,122.0769,56.21997,transitorio
WELL-00024,WELL-00024_20160911063934,148.0,31.70139,254.6777,253.1118,122.0785,56.22221,transitorio
WELL-00024,WELL-00024_20160911063934,148.5,36.875,254.7865,253.1118,122.0801,56.22444,transitorio
WELL-00024,WELL-00024_20160911063934,149.0,31.11979,254.7865,253.3293,122.0817,56.22667,transitorio
WELL-00024,WELL-00024_20160911063934,149.5,33.50694,254.7865,253.2423,122.0834,56.22891,transitorio
WELL-00024,WELL-00024_20160911063934,150.0,31.47569,254.7865,253.351,122.085,56.23114,transitorio
WELL-00024,WELL-00024_20160911063934,150.5,31.65798,254.7865,253.351,122.0866,56.23338,transitorio
WELL-00024,WELL-00024_20160911063934,151.0,28.69213,254.7865,253.351,122.0882,56.23561,transitorio
WELL-00024,WELL-00024_20160911063934,151.5,33.87152,254.6777,253.351,122.0898,56.23785,transitorio
WELL-00024,WELL-00024_20160911063934,152.0,32.51736,254.6451,253.3075,122.0914,56.24008,transitorio
WELL-00024,WELL-00024_20160911063934,152.5,33.94097,254.8082,253.1335,122.093,56.24231,transitorio
WELL-00024,WELL-00024_20160911063934,153.0,35.52083,254.7865,253.351,122.0946,56.24455,transitorio
WELL-00024,WELL-00024_20160911063934,153.5,36.21527,254.7865,253.264,122.0962,56.24678,transitorio
WELL-00024,WELL-00024_20160911063934,154.0,35.10416,254.7212,253.351,122.0978,56.24902,transitorio
WELL-00024,WELL-00024_20160911063934,154.5,32.11805,254.5581,253.1553,122.0994,56.25125,transitorio
WELL-00024,WELL-00024_20160911063934,155.0,35.0,254.7865,253.4815,122.101,56.25349,transitorio
WELL-00024,WELL-00024_20160911063934,155.5,34.23611,254.9604,253.3184,122.1027,56.25572,transitorio
WELL-00024,WELL-00024_20160911063934,156.0,30.41667,254.9459,253.351,122.1043,56.25796,transitorio
WELL-00024,WELL-00024_20160911063934,156.5,31.59722,254.7865,253.2858,122.1059,56.26019,transitorio
WELL-00024,WELL-00024_20160911063934,157.0,35.43402,254.7865,253.351,122.1075,56.26041,transitorio
WELL-00024,WELL-00024_20160911063934,157.5,35.10416,254.7865,253.351,122.1091,56.26041,transitorio
WELL-00024,WELL-00024_20160911063934,158.0,34.65277,254.7865,253.3293,122.1107,56.26041,transitorio
WELL-00024,WELL-00024_20160911063934,158.5,37.11806,254.7865,253.1988,122.1123,56.26041,transitorio
WELL-00024,WELL-00024_20160911063934,159.0,31.54514,254.6342,253.351,122.1139,56.26041,transitorio
WELL-00024,WELL-00024_20160911063934,159.5,35.81597,254.7865,253.1227,122.1155,56.26041,transitorio
WELL-00024,WELL-00024_20160911063934,160.0,32.04861,254.5907,253.1553,122.1171,56.26041,transitorio
WELL-00024,WELL-00024_20160911063934,160.5,36.42361,254.656,253.2967,122.1187,56.26041,transitorio
WELL-00024,WELL-00024_20160911063934,161.0,35.22569,254.6125,253.1118,122.1203,56.26041,transitorio
WELL-00024,WELL-00024_20160911063934,161.5,29.34028,254.7865,253.351,122.122,56.24552,transitorio
WELL-00024,WELL-00024_20160911063934,162.0,33.80208,254.7865,253.2858,122.1236,56.2049,transitorio
WELL-00024,WELL-00024_20160911063934,162.5,33.90625,254.7865,253.264,122.1252,56.16427,transitorio
WELL-00024,WELL-00024_20160911063934,163.0,38.4375,254.5472,253.1118,122.1268,56.13731,transitorio
WELL-00024,WELL-00024_20160911063934,163.5,32.23958,254.569,253.1118,122.1284,56.24199,transitorio
WELL-00024,WELL-00024_20160911063934,164.0,32.23958,254.7865,253.1118,122.13,56.21436,transitorio
WELL-00024,WELL-00024_20160911063934,164.5,32.98611,254.5472,253.1553,122.1316,56.18672,transitorio
WELL-00024,WELL-00024_20160911063934,165.0,30.67708,254.7538,253.351,122.1332,56.15908,transitorio
WELL-00024,WELL-00024_20160911063934,165.5,30.20833,254.7865,253.351,122.1348,56.13144,transitorio
WELL-00024,WELL-00024_20160911063934,166.0,34.27083,254.6125,253.1988,122.1373,56.10381,transitorio
WELL-00024,WELL-00024_20160911063934,166.5,31.6493,254.7865,253.1118,122.1404,56.07617,transitorio
WELL-00024,WELL-00024_20160911063934,167.0,31.75347,254.7865,253.3075,122.1434,56.04853,transitorio
WELL-00024,WELL-00024_20160911063934,167.5,29.34028,254.7865,253.1335,122.1464,56.0209,transitorio
WELL-00024,WELL-00024_20160911063934,168.0,37.5,254.7103,253.1879,122.1494,55.99326,transitorio
WELL-00024,WELL-00024_20160911063934,168.5,34.4618,254.7865,253.264,122.1525,56.00238,transitorio
WELL-00024,WELL-00024_20160911063934,169.0,29.6875,254.7865,253.351,122.1555,56.01715,transitorio
WELL-00024,WELL-00024_20160911063934,169.5,31.59722,254.569,253.1118,122.1585,56.03193,transitorio
WELL-00024,WELL-00024_20160911063934,170.0,33.85416,254.7212,253.1118,122.1615,56.0467,transitorio
WELL-00024,WELL-00024_20160911063934,170.5,33.85416,254.5472,253.1118,122.1646,56.06147,transitorio
WELL-00024,WELL-00024_20160911063934,171.0,34.20139,254.5472,253.1118,122.1676,56.07625,transitorio
WELL-00024,WELL-00024_20160911063934,171.5,34.28819,254.7212,253.1118,122.1706,56.09102,transitorio
WELL-00024,WELL-00024_20160911063934,172.0,30.98958,254.7865,253.1118,122.1736,56.10579,transitorio
WELL-00024,WELL-00024_20160911063934,172.5,30.20833,254.5907,253.2858,122.1767,56.12057,transitorio
WELL-00024,WELL-00024_20160911063934,173.0,36.45833,254.7865,253.2115,122.1797,56.11188,transitorio
WELL-00024,WELL-00024_20160911063934,173.5,33.29861,254.7865,253.2423,122.1827,56.09314,transitorio
WELL-00024,WELL-00024_20160911063934,174.0,35.69444,254.743,253.351,122.1857,56.07439,transitorio
WELL-00024,WELL-00024_20160911063934,174.5,34.67014,254.7865,253.3293,122.1888,56.05565,transitorio
